cell_type,transcript_name,gene_name,AD,Control,chi_pval,chi_padj,chi_significant,delta_usage,usage_direction,permutation_pval,permutation_significant,n_valid_permutations,total_counts_AD,total_counts_CT,mean_CPM_AD,mean_CPM_CT,log2FC,isoform_role,tx_role_mane,candidate_group
Astrocyte,ST3GAL1-210,ST3GAL1,0.2203389830508474,1.0,1.7891800544832828e-19,2.0703369201877992e-18,True,-0.7796610169491526,CT_enriched,0.0357142857142857,True,56.0,13,70,25.8631,87.6667,-1.7228,Dominant,Canonical,trial_failure_candidate
Astrocyte,ST3GAL5-222,ST3GAL5,0.2439024390243902,0.75,3.290336759404389e-09,1.3858898430611289e-08,True,-0.5060975609756098,CT_enriched,0.0303030303030303,True,165.0,10,39,13.2351,33.7905,-1.2892,Dominant,Canonical,trial_failure_candidate
Astrocyte,STAT3-201,STAT3,0.0116731517509727,0.3856209150326797,1.977914697805635e-65,3.786807594162425e-63,True,-0.373947763281707,CT_enriched,0.0366300366300366,True,1365.0,6,59,15.8784,22.2188,-0.4601,Dominant,Canonical,trial_failure_candidate
Astrocyte,STXBP5-211,STXBP5,0.3975903614457831,0.0196078431372549,3.800863043379549e-11,1.947595515658718e-10,True,0.3779825183085282,AD_enriched,0.0346320346320346,True,462.0,33,1,41.3256,1.9811,3.8276,Minor,Alternate,new_target_candidate
Astrocyte,SYT1-201,SYT1,0.647239263803681,0.8892508143322475,2.0715348684981844e-17,1.9050883987149241e-16,True,-0.2420115505285665,CT_enriched,0.0223110223110223,True,3003.0,211,273,259.1329,707.3327,-1.4452,Dominant,Canonical,trial_failure_candidate
Astrocyte,SYT1-202,SYT1,0.205521472392638,0.0,2.0715348684981844e-17,1.9050883987149241e-16,True,0.205521472392638,AD_enriched,0.0279720279720279,True,3003.0,67,0,67.3412,0.0,6.0947,Minor,Alternate,new_target_candidate
Astrocyte,TNKS1BP1-202,TNKS1BP1,0.75,0.0571428571428571,4.259988768971334e-12,2.3924096926543007e-11,True,0.692857142857143,AD_enriched,0.0357142857142857,True,28.0,75,2,31.6398,15.2583,1.0055,Minor,Alternate,new_target_candidate
Astrocyte,TNKS1BP1-201,TNKS1BP1,0.25,0.9428571428571428,4.259988768971334e-12,2.3924096926543007e-11,True,-0.6928571428571428,CT_enriched,0.0357142857142857,True,28.0,25,33,44.0751,228.8138,-2.3501,Dominant,Canonical,trial_failure_candidate
Astrocyte,TNPO2-203,TNPO2,0.3086419753086419,0.0,3.681354798307072e-07,1.2306243182912212e-06,True,0.3086419753086419,AD_enriched,0.0444444444444444,True,45.0,25,0,31.7818,0.0,5.0348,Minor,Alternate,new_target_candidate
Astrocyte,TUT7-206,TUT7,0.3023255813953488,0.9111111111111112,9.75241527237301e-13,5.8018606111914015e-12,True,-0.6087855297157624,CT_enriched,0.0202020202020202,True,792.0,39,41,52.5925,394.4273,-2.8833,Dominant,Canonical,trial_failure_candidate
Astrocyte,TUT7-201,TUT7,0.627906976744186,0.0,9.75241527237301e-13,5.8018606111914015e-12,True,0.627906976744186,AD_enriched,0.0126262626262626,True,792.0,81,0,50.8319,0.0,5.6958,Minor,Alternate,new_target_candidate
Astrocyte,VPS13C-201,VPS13C,0.6632653061224489,0.3333333333333333,1.4609859346112152e-06,4.592293101927193e-06,True,0.3299319727891156,AD_enriched,0.0325674325674325,True,5005.0,195,11,360.7392,11.0685,4.9056,Minor,Alternate,new_target_candidate
Astrocyte,VPS45-245,VPS45,0.293103448275862,0.0238095238095238,2.700602058143557e-06,8.290769583746839e-06,True,0.2692939244663382,AD_enriched,0.0484848484848484,True,330.0,17,2,16.2045,6.8181,1.1379,Minor,Alternate,new_target_candidate
Astrocyte,ZDHHC3-205,ZDHHC3,0.4857142857142857,1.0,4.7638368989948976e-08,1.750897122038962e-07,True,-0.5142857142857142,CT_enriched,0.0333333333333333,True,210.0,17,52,22.4628,101.179,-2.1227,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZDHHC3-202,ZDHHC3,0.2571428571428571,0.0,4.7638368989948976e-08,1.750897122038962e-07,True,0.2571428571428571,AD_enriched,0.0476190476190476,True,210.0,9,0,22.1185,0.0,4.531,Minor,Alternate,new_target_candidate
Astrocyte,ZEB1-201,ZEB1,0.6216216216216216,0.0677966101694915,3.1415533479437263e-12,1.7929841058995903e-11,True,0.5538250114521301,AD_enriched,0.019047619047619,True,210.0,23,4,14.05,7.7202,0.7873,Minor,Alternate,new_target_candidate
Astrocyte,ZNF106-202,ZNF106,0.5143338954468802,0.8723404255319149,1.243420829616801e-17,1.1795694897175598e-16,True,-0.3580065300850347,CT_enriched,0.007,True,10000.0,305,164,384.1977,418.5774,-0.1233,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZNF106-201,ZNF106,0.4569983136593591,0.1063829787234042,1.243420829616801e-17,1.1795694897175598e-16,True,0.3506153349359549,AD_enriched,0.0077,True,10000.0,271,20,321.803,111.1663,1.525,Minor,Alternate,new_target_candidate
Astrocyte,ZNF274-206,ZNF274,0.6363636363636364,0.2105263157894736,5.2119165746616016e-06,1.5481377018670427e-05,True,0.4258373205741628,AD_enriched,0.0277777777777777,True,36.0,21,20,28.2307,6.9785,1.8733,Minor,Alternate,new_target_candidate
Astrocyte,ZNF274-212,ZNF274,0.3333333333333333,0.7894736842105263,5.2119165746616016e-06,1.5481377018670427e-05,True,-0.456140350877193,CT_enriched,0.0277777777777777,True,36.0,11,75,13.9477,32.6981,-1.1727,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZNF397-209,ZNF397,0.2535211267605634,0.0303030303030303,0.0005876624251131,0.0013194211804779,True,0.223218096457533,AD_enriched,0.0189810189810189,True,3003.0,18,2,8.189,0.6979,2.4362,Minor,Alternate,new_target_candidate
Astrocyte,ZNF397-202,ZNF397,0.7323943661971831,0.9696969696969696,0.0005876624251131,0.0013194211804779,True,-0.2373026034997865,CT_enriched,0.0056610056610056,True,3003.0,52,64,55.1585,149.2934,-1.4202,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZNF587-201,ZNF587,0.5769230769230769,1.0,2.3959628939715834e-05,6.452554801411962e-05,True,-0.4230769230769231,CT_enriched,0.0277777777777777,True,36.0,30,38,61.1484,156.4413,-1.341,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZNF706-209,ZNF706,0.5263157894736842,0.0303030303030303,1.6564015418763288e-05,4.565944564386844e-05,True,0.4960127591706539,AD_enriched,0.0317460317460317,True,126.0,20,1,17.9203,4.5192,1.7774,Minor,Alternate,new_target_candidate
Astrocyte,ZNF706-201,ZNF706,0.4736842105263157,0.9696969696969696,1.6564015418763288e-05,4.565944564386844e-05,True,-0.4960127591706539,CT_enriched,0.0317460317460317,True,126.0,18,32,17.4455,76.2413,-2.0661,Dominant,Canonical,trial_failure_candidate
Astrocyte,ZRANB2-204,ZRANB2,0.3977272727272727,0.0555555555555555,1.780174675691723e-06,5.562385559357223e-06,True,0.3421717171717172,AD_enriched,0.0344322344322344,True,1365.0,35,4,49.2797,13.3184,1.8121,Minor,Alternate,new_target_candidate
Excitatory_neuron,ABCA8-208,ABCA8,0.0309278350515463,0.28125,1.476687710520863e-06,5.589192065487983e-06,True,-0.2503221649484537,CT_enriched,0.0454545454545454,True,462.0,3,9,0.7878,3.8557,-1.4414,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,ACAP3-212,ACAP3,0.3111954459203036,0.1012048192771084,4.9632847622885545e-15,4.8558039750224445e-14,True,0.2099906266431952,AD_enriched,0.0361,True,10000.0,164,42,46.9134,18.5134,1.296,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript59248.chr20.nnic,ACOT8,0.5851528384279476,0.0089285714285714,2.5759146896998997e-29,7.774877827251654e-28,True,0.5762242669993762,AD_enriched,0.0236430236430236,True,3003.0,134,1,6.6285,0.243,2.6176,Minor,Alternate,new_target_candidate
Excitatory_neuron,ACTR10-201,ACTR10,0.7935103244837758,0.9946524064171124,8.540593025599e-10,4.893249299723239e-09,True,-0.2011420819333366,CT_enriched,0.0014652014652014,True,1365.0,269,186,42.5069,42.1463,0.012,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript17744.chr19.nnic,ADAMTS10,0.8846153846153846,0.0363636363636363,8.762363138283065e-27,2.3453374241449727e-25,True,0.8482517482517483,AD_enriched,0.0142857142857142,True,210.0,115,2,31.641,0.475,4.4679,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript130800.chrX.nnic,AMOT,0.238095238095238,0.0,4.188632141395378e-05,0.0001272375493743,True,0.238095238095238,AD_enriched,0.0179820179820179,True,5005.0,30,0,6.5754,0.0,2.9213,Minor,Alternate,new_target_candidate
Excitatory_neuron,AMOT-203,AMOT,0.746031746031746,0.9565217391304348,4.188632141395378e-05,0.0001272375493743,True,-0.2104899930986887,CT_enriched,0.0431568431568431,True,5005.0,94,66,15.1417,21.8589,-0.502,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,ANKRD6-211,ANKRD6,0.2631578947368421,0.0,1.3934236886260318e-05,4.549320137173533e-05,True,0.2631578947368421,AD_enriched,0.0101010101010101,True,495.0,10,0,2.103,0.0,1.6337,Minor,Alternate,new_target_candidate
Excitatory_neuron,ANO5-208,ANO5,0.5135135135135135,0.0441640378548895,4.117576846533294e-40,2.413716741525674e-38,True,0.469349475658624,AD_enriched,0.0217782217782217,True,5005.0,76,14,16.4108,3.259,2.0314,Minor,Alternate,new_target_candidate
Excitatory_neuron,ARHGAP29-201,ARHGAP29,0.6580310880829016,0.8940092165898618,8.693180645400762e-10,4.964632070678553e-09,True,-0.2359781285069602,CT_enriched,0.0434,True,10000.0,254,194,45.7913,54.4572,-0.2451,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,ARL17B-203,ARL17B,0.3928571428571428,0.0862068965517241,8.080033041886708e-05,0.0002338297607756,True,0.3066502463054187,AD_enriched,0.0314685314685314,True,1716.0,44,5,7.8063,2.6766,1.2602,Minor,Alternate,new_target_candidate
Excitatory_neuron,ARMC8-213,ARMC8,0.3174603174603174,0.0424929178470254,8.581055413976012e-32,3.0131399035312797e-30,True,0.274967399613292,AD_enriched,0.0278,True,10000.0,100,15,11.3002,3.4222,1.4758,Minor,Alternate,new_target_candidate
Excitatory_neuron,ATF4-203,ATF4,0.3353658536585366,0.0982142857142857,1.1238465059546137e-05,3.738950875579772e-05,True,0.2371515679442509,AD_enriched,0.0317,True,10000.0,55,11,17.7143,2.8028,2.299,Minor,Alternate,new_target_candidate
Excitatory_neuron,ATP5F1C-202,ATP5F1C,0.5210526315789473,0.8490566037735849,7.639122830508534e-09,3.8838844682342185e-08,True,-0.3280039721946376,CT_enriched,0.0384615384615384,True,8008.0,198,90,25.7882,20.8909,0.2913,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,BRD9-213,BRD9,0.6557377049180327,0.1710526315789473,1.1061064591343825e-13,9.49832096203411e-13,True,0.4846850733390854,AD_enriched,0.0236430236430236,True,3003.0,80,13,11.8095,3.993,1.3592,Minor,Alternate,new_target_candidate
Excitatory_neuron,BROX-201,BROX,0.6666666666666666,0.979591836734694,0.0009743295410471,0.0023269089005546,True,-0.3129251700680273,CT_enriched,0.0126262626262626,True,792.0,28,48,5.4164,13.677,-1.1937,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,BRSK2-207,BRSK2,0.4722222222222222,0.0137931034482758,1.1902121072058584e-19,1.8116254241225652e-18,True,0.4584291187739464,AD_enriched,0.0454545454545454,True,330.0,17,2,4.9947,0.5102,1.9889,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript89853.chr2.nic,C2orf42,0.4285714285714285,0.0106382978723404,3.7532842603011524e-17,4.504576185840288e-16,True,0.4179331306990881,AD_enriched,0.0454545454545454,True,462.0,27,1,1.7279,0.243,1.134,Minor,Alternate,new_target_candidate
Excitatory_neuron,CAV1-202,CAV1,0.7384615384615385,0.1818181818181818,1.4759323806506352e-08,7.234822650970944e-08,True,0.5566433566433567,AD_enriched,0.0285714285714285,True,70.0,48,6,5.2184,1.3867,1.3815,Minor,Alternate,new_target_candidate
Excitatory_neuron,CCDC107-202,CCDC107,0.4423076923076923,0.1694915254237288,0.0216397489147796,0.0390759532885232,True,0.2728161668839635,AD_enriched,0.0285714285714285,True,210.0,23,10,5.4345,2.2459,0.9872,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript213419.chr3.nic,CCDC14,0.2689655172413793,0.0375,7.186255624070095e-07,2.8652114188605497e-06,True,0.2314655172413793,AD_enriched,0.0221,True,10000.0,39,3,6.7089,0.8709,2.0428,Minor,Alternate,new_target_candidate
Excitatory_neuron,CDC42BPA-204,CDC42BPA,0.3111111111111111,0.0367647058823529,9.672794310393737e-14,8.346609494358005e-13,True,0.2743464052287582,AD_enriched,0.0081918081918081,True,5005.0,28,5,12.4593,2.514,1.9374,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript152239.chr6.nic,CEP57L1,0.3369565217391304,0.0379746835443038,2.6283547541009567e-10,1.605764019882694e-09,True,0.2989818381948266,AD_enriched,0.0329670329670329,True,3003.0,31,3,3.4198,0.7422,1.3431,Minor,Alternate,new_target_candidate
Excitatory_neuron,CEP97-201,CEP97,0.1226053639846743,0.4734982332155477,5.123842250693791e-30,1.615262803740936e-28,True,-0.3508928692308733,CT_enriched,0.0221,True,10000.0,64,134,14.7172,33.6399,-1.1401,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,CEP97-213,CEP97,0.7241379310344828,0.3533568904593639,5.123842250693791e-30,1.615262803740936e-28,True,0.3707810405751188,AD_enriched,0.0161,True,10000.0,378,100,119.1867,62.738,0.9151,Minor,Alternate,new_target_candidate
Excitatory_neuron,CFAP54-209,CFAP54,0.4923076923076923,0.1549295774647887,4.912030837138065e-05,0.0001475689738577,True,0.3373781148429036,AD_enriched,0.0484848484848484,True,495.0,32,11,10.8041,4.3082,1.153,Minor,Alternate,new_target_candidate
Excitatory_neuron,CHCHD7-202,CHCHD7,0.5686274509803921,0.88,0.0002565866924465,0.0006836849772816,True,-0.3113725490196078,CT_enriched,0.0476190476190476,True,252.0,58,44,8.0731,11.8488,-0.502,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,CHD1-205,CHD1,0.6239316239316239,0.2470588235294117,1.2494828339782493e-17,1.5685985383022516e-16,True,0.3768728004022122,AD_enriched,0.0491,True,10000.0,292,42,108.6965,19.8428,2.3959,Minor,Alternate,new_target_candidate
Excitatory_neuron,CHD1-211,CHD1,0.188034188034188,0.5117647058823529,1.2494828339782493e-17,1.5685985383022516e-16,True,-0.3237305178481648,CT_enriched,0.037,True,10000.0,88,87,22.2408,77.7421,-1.7605,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,CHTOP-203,CHTOP,0.4104046242774566,0.16,1.1109464259246707e-09,6.258890388469968e-09,True,0.2504046242774566,AD_enriched,0.0429570429570429,True,3003.0,71,20,9.8775,5.0097,0.856,Minor,Alternate,new_target_candidate
Excitatory_neuron,CLUH-215,CLUH,0.0,0.8816568047337278,2.2018602659404104e-30,7.197140491389553e-29,True,-0.8816568047337278,CT_enriched,0.0476190476190476,True,84.0,0,149,0.0,30.3558,-4.9707,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript4788.chr17.nic,CLUH,1.0,0.1065088757396449,2.2018602659404104e-30,7.197140491389553e-29,True,0.8934911242603552,AD_enriched,0.0476190476190476,True,84.0,45,18,7.121,8.9835,-0.2979,Minor,Alternate,new_target_candidate
Excitatory_neuron,CNTROB-202,CNTROB,0.2222222222222222,0.7804878048780488,1.644792940100847e-07,7.139850871563836e-07,True,-0.5582655826558266,CT_enriched,0.0416666666666666,True,120.0,14,32,2.645,9.2702,-1.4945,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,COG5-203,COG5,0.4178082191780822,0.0575539568345323,2.176704955468868e-13,1.820680218059042e-12,True,0.3602542623435499,AD_enriched,0.0013320013320013,True,3003.0,122,8,31.9309,4.2042,2.6617,Minor,Alternate,new_target_candidate
Excitatory_neuron,COG5-201,COG5,0.5684931506849316,0.9280575539568344,2.176704955468868e-13,1.820680218059042e-12,True,-0.3595644032719028,CT_enriched,0.0006660006660006,True,3003.0,166,129,34.9524,36.3114,-0.0535,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,CPNE4-213,CPNE4,0.3279352226720647,0.0660377358490566,3.016936296444218e-13,2.48538085373738e-12,True,0.2618974868230081,AD_enriched,0.0497502497502497,True,5005.0,81,14,10.6318,3.5548,1.3526,Minor,Alternate,new_target_candidate
Excitatory_neuron,transcript290195.chr1.nnic,CRB1,0.8455882352941176,0.3333333333333333,3.1777456368993253e-18,4.25597891391416e-17,True,0.5122549019607843,AD_enriched,0.0454545454545454,True,330.0,115,13,19.8929,4.3515,1.965,Minor,Alternate,new_target_candidate
Excitatory_neuron,CTBP1-209,CTBP1,0.3216783216783216,0.04,3.3488286255260317e-09,1.7779372335970165e-08,True,0.2816783216783216,AD_enriched,0.0399600399600399,True,2002.0,46,2,7.1632,0.5102,2.4344,Minor,Alternate,new_target_candidate
Excitatory_neuron,CTBP1-203,CTBP1,0.0769230769230769,0.44,3.3488286255260317e-09,1.7779372335970165e-08,True,-0.3630769230769231,CT_enriched,0.0054945054945054,True,2002.0,11,22,2.4966,6.3309,-1.068,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,CTNNA1-243,CTNNA1,0.3581081081081081,0.065359477124183,4.52231318678232e-10,2.6663979579257683e-09,True,0.2927486309839251,AD_enriched,0.0389,True,10000.0,106,10,19.8806,4.2812,1.9832,Minor,Alternate,new_target_candidate
Excitatory_neuron,CTTN-210,CTTN,0.2391304347826087,0.0126582278481012,2.6973278123218294e-06,9.898117631050407e-06,True,0.2264722069345075,AD_enriched,0.0378787878787878,True,792.0,11,1,1.4185,0.232,0.9731,Minor,Alternate,new_target_candidate
Excitatory_neuron,CYP1B1-205,CYP1B1,0.75,0.9629629629629628,2.5474717850326e-08,1.210262382534242e-07,True,-0.2129629629629628,CT_enriched,0.0181818181818181,True,330.0,141,182,11.5016,48.8328,-1.995,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript45368.chr2.nic,CYP1B1,0.2393617021276596,0.037037037037037,2.5474717850326e-08,1.210262382534242e-07,True,0.2023246650906225,AD_enriched,0.0181818181818181,True,330.0,45,7,3.4719,1.7031,0.7263,Minor,Alternate,new_target_candidate
Excitatory_neuron,DCAF11-217,DCAF11,0.3259668508287293,0.1140065146579804,6.47998599674221e-11,4.2054684423290565e-10,True,0.2119603361707489,AD_enriched,0.0239760239760239,True,5005.0,118,35,16.8999,8.5387,0.9081,Minor,Alternate,new_target_candidate
Excitatory_neuron,DCAF13-207,DCAF13,0.2448979591836734,0.0240963855421686,0.000313366042296,0.0008241399102728,True,0.2208015736415048,AD_enriched,0.0101010101010101,True,495.0,12,2,2.538,0.8132,0.9644,Minor,Alternate,new_target_candidate
Excitatory_neuron,DCAF5-209,DCAF5,0.3208333333333333,0.0543933054393305,1.2253818361424716e-15,1.2633188028718824e-14,True,0.2664400278940028,AD_enriched,0.0,True,792.0,77,13,11.7735,3.1584,1.6191,Minor,Alternate,new_target_candidate
Excitatory_neuron,DCAF5-201,DCAF5,0.6166666666666667,0.9330543933054394,1.2253818361424716e-15,1.2633188028718824e-14,True,-0.3163877266387727,CT_enriched,0.0037878787878787,True,792.0,148,223,21.1303,46.1255,-1.0905,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript164650.chr6.nnic,DCBLD1,0.3666666666666666,0.0434782608695652,1.4734269808592903e-06,5.579827856505578e-06,True,0.3231884057971014,AD_enriched,0.0047619047619047,True,210.0,11,5,2.6261,1.2634,0.68,Minor,Alternate,new_target_candidate
Excitatory_neuron,DCBLD1-202,DCBLD1,0.6,0.9478260869565216,1.4734269808592903e-06,5.579827856505578e-06,True,-0.3478260869565216,CT_enriched,0.0095238095238095,True,210.0,18,109,3.0137,47.7928,-3.6037,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript214326.chr4.nic,DCTD,0.3934426229508196,0.0476190476190476,6.639457016531308e-05,0.0001950048389989,True,0.345823575331772,AD_enriched,0.0108780108780108,True,1287.0,24,2,5.819,1.3765,1.5207,Minor,Alternate,new_target_candidate
Excitatory_neuron,DDHD2-201,DDHD2,0.5958549222797928,0.9393939393939394,3.401229454006055e-27,9.314641126357124e-26,True,-0.3435390171141467,CT_enriched,0.0093,True,10000.0,115,434,23.0454,224.2703,-3.2278,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,transcript290066.chr1.nic,DENND1B,0.7037037037037037,0.2372881355932203,4.7064756429920025e-12,3.438005328088803e-11,True,0.4664155681104834,AD_enriched,0.0353535353535353,True,792.0,38,28,7.1941,7.768,-0.0977,Minor,Alternate,new_target_candidate
Excitatory_neuron,DIS3L-211,DIS3L,0.2328042328042328,0.0040160642570281,6.9598490857628935e-22,1.2690542304708531e-20,True,0.2287881685472046,AD_enriched,0.0305694305694305,True,5005.0,44,1,7.8264,0.243,2.828,Minor,Alternate,new_target_candidate
Excitatory_neuron,DIS3L-202,DIS3L,0.5661375661375662,0.9437751004016064,6.9598490857628935e-22,1.2690542304708531e-20,True,-0.3776375342640402,CT_enriched,0.0131868131868131,True,5005.0,107,235,23.2228,54.8916,-1.2063,Dominant,Canonical,trial_failure_candidate
Excitatory_neuron,DISP2-201,DISP2,0.1170212765957446,0.3513513513513513,8.692775917223856e-07,3.42924691773464e-06,True,-0.2343300747556067,CT_enriched,0.0357142857142857,True,84.0,11,13,1.4424,3.922,-1.0109,Dominant,Canonical,trial_failure_candidate
